id,text,rating,timestamp,category,subcatgory,product
230,How do I order from here everything looks delicious and for a cheap price,5,5/5/2018 10:46 PM,edibles,candy,lol-edibles-sour-belts-wild-cherry-300mg
231,My son has painful motor tics and severe vocal tics from Tourette Syndrome.  This product reduced his tics significantly and made him feel better overall.  The 1:1 ratio of CBD to THC seems to be the most effective strength /combo to treat his TS while still enabling him to concentrate and function well during the day.,5,4/6/2018 10:14 PM,edibles,candy,sensi-chew-sensi-chew-cbd-gold
232,Love these!,5,4/28/2017 11:15 PM,edibles,candy,spot-sativa-fruit-chews
233,[],5,1/29/2018 1:39 PM,edibles,candy,wyld-wyld-raspberry-sativa-gummies
234,The berries taste great and they work good to keep pain levels down. I wish my dispensary sold these,5,6/17/2016 2:35 PM,edibles,candy,edipure-raspberry-and-blackberry-jellies
235,"So excited you guys finally brought some new flavors to the C-90! I've been a Punch CBD fan since day one, at 90mg it's one of the highest dose CBD edibles I've seen and it's cheaper than most of the other CBD edibles on the market.  It's hard finding a quality CBD product that actually works for me and when I found the C-90 I fell in love.  Personally I love them after I workout to help with pain and inflammation when I'm lifting heavy.  I also use them during finals when my stress and anxiety levels are through the roof.  You guys are the best!",5,10/29/2017 2:02 AM,edibles,candy,punch-edibles-punch-c-90
236,"My favorite edibles by far!!! Not only are the prices great but the taste is soooo good!! They are no joke!  If you're looking to feel good, try the strawberry cheesecake it's one of my favorites!  You can't really go wrong with Punch Edibles!",5,10/27/2017 3:45 AM,edibles,candy,punch-edibles-punchbar-cream-225mg
237,"Great, consistent product. Easy to break off pieces and save the rest for later. And who doesn't love chocolate? #420sweepstakes",5,3/23/2017 10:08 PM,edibles,candy,punch-edibles-punchbar-225mg
238,I enjoyed this edible great for needing to be medicated on the go!,5,9/5/2016 12:56 AM,edibles,candy,edipure-peach-banana-rings
239,"They were some decent quick relief from my migraines. They don't taste too bad, they're like a chalky sort of ginger ale. Not a bad taste, but not a good taste.",4,6/27/2018 5:07 AM,edibles,candy,green-revolution-mojjos-lemon-ginger-cbd
240,I Ate 2 and didnt really feel anything . im going to eat one as soon as i wake up with a glass of water,3,9/26/2017 9:34 AM,edibles,candy,infusion-edibles-liberty-rings
241,"These are so great for when you are on the go. Pop one in your mouth and in a little while, you're feeling better.",5,4/20/2018 7:58 PM,edibles,candy,infusion-edibles-lemon-hornets
242,"I was definitely on the fence about this product. The first time I tried it, I wasn't a fan of the texture, as it got stuck in my teeth. The Spot folks convinced me to try it again after a product recipe overhaul and it is better. The flavor and high are great, and I think the texture is a work in progress.",4,3/29/2017 12:19 AM,edibles,candy,spot-indica-fruit-chews
243,Are the gummy berries or cherry twins candy gluten free?,5,5/24/2018 4:15 PM,edibles,candy,gorilla-pharm-of-america-gummy-bears
244,"Man these are the best gummies out there, the packaging alone lets you know they are super. 30mg for $8.00 is awesome &amp; 60mg for $10.00 is even better. I recommend ""CBD Edibles Candy"" to everyone. Oh lab tested with 100% NO THC in any of their products. the best part is you can mix the gummies!",5,11/28/2017 5:29 PM,edibles,candy,chronic-boom-delights-gummy-15mg-per-each-candy
245,Sativa pineapple gummies are a very effective day time mood inhancer for creativity and focus.  👍🏼,5,5/14/2018 10:30 PM,edibles,candy,thclear-gummies-pineapple
246,Best 10mg gummies I’ve ever tried !!,5,5/19/2018 4:44 AM,edibles,candy,top-shelf-gummies
247,#420sweepstakes  gummies taste great and work even better.. Great for times when you need that head high but can't smoke.. Add them to a bag of regular gummies and no one will know your getting high..,5,3/23/2017 12:53 AM,edibles,candy,herban-supply-co-greenway-medibles-100mg
248,#420sweepstakes  these gummies are amazing.. very nice body high.. helped ease my knee and foot pain.. I love these and buy them often..,5,3/23/2017 12:52 AM,edibles,candy,herban-supply-co-greenway-medibles-gummy-bears-100mg-cbd
249,"I'm a huge fan of gummy candy in general so when I first discovered these I was ecstatic. I bought a bag along with some flower and was excited to try them. The taste was pretty good, you sstill have the bitter taste of the THC in the product but the gummy flavor is still there. As with all edibles I gave it a half an hour to an hour to kick in. When it finally kicked in I was in another world. The high was very enjoyable and ended up with me sleeping like a baby. #420sweepstakes",4,3/23/2017 12:13 AM,edibles,candy,herban-supply-co-greenway-medible-gummy-worms-250mg-thc
250,You have to eat the entire product to get any effect and the effect is brief. I tried two different dosages (150MG  and 300MG) and neither one of them were worth the price. They are expensive when it comes to gummy products.,2,7/24/2017 5:00 AM,edibles,candy,flurish-group-flurish-group-150mg-hybrid-4-piece-watermelon-box
251,"Just one little chuck will sneak up on you, then suddenly, you feel at ease, relaxed and alert.  Love it.",4,3/29/2016 1:09 AM,edibles,candy,edipure-dried-pineapples
252,"These are fantastic for pain, but they're definitely potent and pretty much knocked me out. I recommend these for times when you plan to be home or indoors and immobile.",5,6/3/2016 10:56 PM,edibles,candy,cornucopia-dragons-teeth-mints
253,Delicious!  Ate the entire thing.  Was high for a day and a half.,5,3/4/2018 6:54 PM,edibles,candy,lol-edibles-doob-cube-grape-100mg
254,Delicious! Where have these been all my life?! LOVE LOVE LOVE!,5,2/12/2018 4:15 PM,edibles,candy,darwin-darwin-serioulsy-good-gummies
255,"#420sweepstakes  real smooth and creamy.. I love pretty much all edibles I have tried so far, but with there being sooo many I am sure I could never try them all.. But these caramels are simply amazing..",5,3/23/2017 12:54 AM,edibles,candy,mindys-edibles-citrus-dreamsicle-caramel
256,"These CBD infused lollipops are dah bomb... very long lasting, i got all 4 flavors but I like the orange the best.",5,2/20/2018 11:49 PM,edibles,candy,chronic-boom-delights-cbd-infused-lollipops-50mg-each-5-flavoers
257,"I don't know what the fine folks at Pure (shout out to Flagstaff) use as their THC source, but these caramels offer up an amazing experience.  I am a lightweight and fairly new to THC in general so I started with a quarter of a caramel.  After an hour, not feeling much, i ate another quarter.  After one more hour, the high hit and lasted a full 5 hours!  No pain, head high and complete relaxation.  I recommend eating a meal a couple of hours into it to kick off a second round of whoosh.",5,6/12/2017 7:46 PM,edibles,candy,pure-caramels-100mg
258,Best ever caramel. Super great taste. Hardly any mmj taste. Great consistency too. I just wish more dispensaries would sell them. I have a hard time finding them in Phoenix.,5,12/3/2017 3:35 PM,edibles,candy,infusion-edibles-caramel
259,These are my favorite CBD Candy. 35mg. Taste Great. I just can't seem to find them anymore. Very relaxing. Took all my stress away.,5,7/1/2017 2:50 PM,edibles,candy,canna-elixirs-canna-chews
260,Bought these because most medibles I've tried are a little too strong for me. I can eat 2-3 of these without going into a coma and they taste delicious. I recommend them highly!!,5,8/28/2017 2:42 PM,edibles,candy,buudabomb-apple-gummy-bears
261,Not potent enough though very uplifting! #420sweepstakes,3,3/22/2017 11:50 PM,edibles,candy,green-labs-swifts-sour-drops
262,"Absolutely love these! I love how easily you can control the dose - 5mg is just enough to feel super relaxed and mellow, and if you want to feel more, just pop another one or two and you;re golden. I also love how fast-acting these are! My mom had a terrible stomach ache the other day and I offered her one. She was desperate, so she took one and almost immediately, she noticed a difference. She loved them enough that she ended up buying some for herself and swears by them now. They're great and I look for them every time I'm at a shop :)",5,3/29/2017 12:17 AM,edibles,candy,green-labs-swifts-sour-drops
263,I enjoyed the 5 mg ones. Not really helpful with serious pain.,2,3/21/2016 4:10 PM,edibles,candy,edipure-sour-gummy-bears
264,Helps medicate but the taste wasn't the best for me.,4,9/5/2016 12:53 AM,edibles,candy,edipure-sour-gummy-bears
265,I love these.  Nice little hard candy with lots of taste to take the edge off and help me wind down.  Will try the other flavors as well.,5,3/9/2016 4:50 AM,edibles,candy,edipure-sour-apple-drops
266,"I took 2 drops and waited an hour and a half, felt nothing. Took a third drop for a total of 30mg (my normal dose of 20mg gets me buzzing real good), and waited another hour to write this poor review. Still feel nothing, yummy but what a waste of $20.",2,1/15/2018 2:59 AM,edibles,candy,edipure-sour-apple-drops
267,Hands down my fav edible ever. The taste is amazing and so Happy Happy Happy. Love the mico dosing at 2.5 mg each you can control exactly how much a little or alot.,5,7/13/2017 12:12 AM,edibles,candy,kiva-confections-petra-eucalyptus-mints
268,"Very easy to control your dosage since they're only 2.5 mg per mint. Takes awhile to kick in, maybe 1 even possibly 2 hours.",5,2/19/2018 10:43 PM,edibles,candy,kiva-confections-petra-eucalyptus-mints
269,This best gummy for pain and when you can't sleep it shuts the bullshit down in your brain I slept great when taking it. And great for PMS.,5,5/27/2018 7:52 PM,edibles,candy,kushy-punch-kushy-punch-tko-200mg-thc-lime-gummy
270,Really looking to purchase this. I’ve had 100% results.,5,5/28/2018 2:31 AM,edibles,candy,kushy-punch-kushy-punch-tko-200mg-thc-lime-gummy
271,"The mints are 5 mg. each. They are chew-able, but best results I get are when I applied under the tongue. They taste minty, but not overpowering. For me, I usually do about 3 mints at a time, 15 mg., to achieve pain relief and a nice calm feeling that lasts about 4-6 hours, depending on my level of activity. The packaging is great and like having them on hand for stressful situations or discrete relief.",5,7/31/2017 7:56 PM,edibles,candy,gti-kalm-fusion-mari-mints
272,"I use the CBD mints and can't recommend them highly enough. They help alleviate anxiety, dpression, and neuropathy from chemotherapy.",5,4/12/2018 12:00 AM,edibles,candy,gti-kalm-fusion-mari-mints
273,"These caramels are an awesome “bang for your buck”! 50 mg for $12!! I think the cannabutter adds great flavor but is not overwhelming for folks like me who prefer a more mellow cannabis edible!  The labels are great and marked with a measuring tool if you want to microdose, too! Great work Periodic, Im a lifelong customer!",5,12/19/2017 10:02 PM,edibles,candy,periodic-edibles-in-indica-50mg-sea-salt-caramel
274,"I love Periodic Edibles and all their caramels. What a great flavor, so smooth and delicious. I love to put it in my coffee before I start the day. It's a great edible all around. Very discrete, and small but still packs a punch. It's easy to dose the right amount too with the measuring device that is right there on the caramel packaging. I have eaten many edibles over the years.....but this one is my favorite! Plus they always have new seasonal flavors! More importantly where they source their Cannabis is a huge thing and they take great pride in making a quality product.",5,12/19/2017 11:09 PM,edibles,candy,periodic-edibles-in-indica-50mg-sea-salt-caramel
275,The BEST CANDY ever. They taste really great and the potentcey gets better and lasts hours with just a half for me of the 60mg ones in the 240 mg pack.#240sweepstakes,5,3/24/2017 5:35 PM,edibles,candy,pure-caramels-240mg
276,Potency is def amazing! But I just can't can't can't handle the flavor. I had to stuff a whole ton of other foods in my mouth at the same time to mask the terrible taste. I wish it just tasted like caramel.,3,8/11/2017 12:30 AM,edibles,candy,pure-caramels-240mg
277,[],4,9/27/2017 8:22 PM,edibles,candy,cornucopia-weedish-fish
278,"These little fish are great my daughter has cerebral palsy, epilepsy,autism,and severe behavior issues.  She's been on numerous medications for her behaviors and her seizures now for the last 21 yrs. We got her medical card 2 years ago and we were lucky enough to find this product about a year ago they work marvelously her Tremors has stopped, she has been seizure-free for 8 months, and her behaviors when she's on her fish are almost non-existent. we've been able to cut down her behavior medication by 75% and her seizure medication by 25 %. To use this is great. We've tried other products we've tried making the products ourselves I don't know what they have with this product I don't know how they do it but these people are a god-sent.",5,5/2/2018 9:04 PM,edibles,candy,cornucopia-weedish-fish
279,"I love these things, they are better than all the edibles out there. I haven't been able to find them in quite awhile.",5,5/5/2018 7:06 AM,edibles,candy,cornucopia-weedish-fish
280,"I really like these! They seem to get me pretty stoned which is what I'm going for. (I'm also a small guy, so it doesn't take much!) I love sour gummies a lot so these seemed like a great choice for edibles. My only problem is that there's a weird aftertaste that feels like chemicals. I know it's the THC, but it ruins the tartness of the watermelon candies. Still a great choice and I'm not disappointed at all in my purchase. Would 100% buy again.",4,6/5/2016 6:35 AM,edibles,candy,edipure-watermelon-tarts
281,"I really enjoyed the flavor and the high was really nice as well. I will continue to purchase these, as they are now my new favorite edible.",5,10/13/2016 12:53 PM,edibles,candy,edipure-watermelon-tarts
282,"First of all, my boyfriend and I recently got back into smoking after quitting over a year ago. I bought these edible last week with my boyfriend and will not ever buy these again. We've tried them three different times and absolutely no effect. We've eaten two each on two different days and still nothing. Maybe these will hit a week later...? Anyway, they don't taste good and for sure give no high at all.",1,1/12/2018 12:02 AM,edibles,candy,edipure-watermelon-tarts
283,"Love these for a day of being out and about running errands or even just for a weekend out in nature, hiking or camping! The strains they’ve used for the “Up” caramel line are highly energetic and will even get you through a gruesome day of top-to-bottom cleaning around the house! Booyah!  Keep your eyes peeled for seasonal flavors- in the fall they released a limited batch of Sour Apple and they were sweet, sour and so delicious. Looking forward to what the Periodic team has up their sleeve for the future!",5,12/19/2017 10:07 PM,edibles,candy,periodic-edibles-up-sativa-50mg-sea-salt-caramel
284,"I love Periodic Edibles and all their caramels. I love the Sativa the one the most though! What a great flavor, so smooth and creamy. I love to put it in my coffee before I start the day. it's a great edible all around. Very discrete, and small but still packs a punch. It's easy to dose the right amount too with the measuring device that is right there on the caramel packaging. I have eaten many edibles over the years.....but this one is my favorite! Plus they always have new seasonal flavors!",5,12/19/2017 11:07 PM,edibles,candy,periodic-edibles-up-sativa-50mg-sea-salt-caramel
285,"The Periodic Edibles Sativa caramels are the ultimate edible for outdoor enthusiasts. They're the tastiest and best priced edibles I've had. They are discretely sized, easy to dose and delicious. They enhance my outdoor activities and give me the energy I need to get up and go. I rarely hit the trails without one. I recently took a few caramels on a camping trip with some friends. After a long day of hiking and a cold night of sleeping on thin air mattresses, putting this caramel in our hot morning beverages was the perfect way to warm up and get our bodies and spirits ready for another day of hiking. The Sativa caramels are now a camping staple. I would highly recommend them to anyone who needs a little pep in their step.",5,1/15/2018 2:48 AM,edibles,candy,periodic-edibles-up-sativa-50mg-sea-salt-caramel
286,"I was lucky enough to get a free sample of a 20mg caramel chew.  I didn't think it would do much, but as I  ate it, I noticed it didn't have that aftertaste, or at least it was amazingly masked.  The caramel itself was delicious.  Chewy and creamy, just the right texture.  I started feeling the effects about 30 minutes in. It was a wonderful ""trip"" for about 4 hours.  I am now craving that caramel.  I tried a different brand, a white chocolate bar and it just let me down both in quality and taste, although I would have given it good rating had I not had the caramel first.  I'm hooked and I don't like caramels that much.  Going to try the 50m &amp; 100mg.  The 20mg easily floated me through the afternoon.  Mellowed out a wildcat for sure.",5,8/5/2017 2:51 AM,edibles,candy,sublime-brands-sublime-caramel-chew
287,"I tried the 20mg caramel. Was absolutely delicious! Sweet and extremely smooth.  The only problem I had was that it was far too much med for me. I could not function at all. When it hit.....it hit! My goodness. If you are a sativa fan, this is not for you.   I recommend trying 1/2 first. If you are a light weight like me, try a 1/3 first.  You might as well find a cozy, relaxing spot because you are not going anywhere, I only gave it a five because of taste and the fact it is powerful. Just too powerful for me. For others it may be just right.  20mgs of this is not equal to 20mgs of the chocolate coffee beans I adore.",5,10/12/2017 2:43 PM,edibles,candy,sublime-brands-sublime-caramel-chew
288,I got the 50 mg THC whole plant hybrid blend powered by champagne distillate. These are some of my go-to edibles along with their hard candies they pack quite a punch and I love the fact that it's a whole plant blend. Keep up with the great work at Sublime!👏👏👏,5,6/15/2018 2:20 AM,edibles,candy,sublime-brands-sublime-caramel-chew
289,These... are... AWESOME! Just picked some up in Portland the other day. 50mg of thc and 50mg of cbd made me a very happy camper.,5,10/31/2017 4:07 PM,edibles,candy,wyld-pomegranate-11-gummies
290,Absolute gold! I can't wait to come back to Portland for these.,5,6/15/2018 3:38 AM,edibles,candy,wyld-pomegranate-11-gummies
291,"I never was a huge fan of edibles until my coworker suggested these gummies to me and oh boy have a changed my mind!  I have tried all the different gummies, however these 1:1 gummies are my absolute favorite of the WYLD products.  I love them because they truly are so mellow, relaxing, and all around enjoyable.  I have recommended these to so many people now and I haven't heard a single negative comment.  My mom even uses these products to help her sleep.  This product changed my mind about edibles and I have been a faithful enjoyer of these products since the day I tried them.  If you are on the fence even a little bit, don't be!  Just go for it.",5,6/30/2018 1:12 AM,edibles,candy,wyld-pomegranate-11-gummies
292,Love these! Eases my pain and anxiety without any wired grogginess. Nice light ginger flavor. The only thing that sucks is that the mints are individually wrapped in plastic that is really difficult to open. I use scissors. Otherwise these are a must!,5,3/29/2017 3:25 AM,edibles,candy,mr-moxeys-mints-mr-moxeys-ginger-cbd-mints
293,These are great to have on hand to calm a sour stomach or ease anxiety -- although I find I need to eat two at a time to feel much of a therapeutic effect. The flavor is great and I love the synergistic ingredients used. The only thing I disliked about the product is the slimy exterior texture the mints take on after a few minutes.,4,4/5/2017 5:25 AM,edibles,candy,mr-moxeys-mints-mr-moxeys-ginger-cbd-mints
294,"I'm not really an edibles person, but I really love the mints! They are discreet and don't get you baked.",5,12/19/2017 6:39 AM,edibles,candy,mr-moxeys-mints-mr-moxeys-ginger-cbd-mints
295,Gummy Packaging is impossible to open. Will never use this product again.,1,4/17/2018 4:13 AM,edibles,candy,district-edibles-district-edible-gummies
296,Love the indica product.  Much easier to split into 5 mg pieces than chocolate.   Small box is easy to take along when away from home.,5,4/17/2018 7:06 PM,edibles,candy,district-edibles-district-edible-gummies
297,"Love these edibles.  First time trying any edibles.  Love that I can descreatly medicate and my children are unaware. These are awesome.   Tastes good, high is good too. I tried the fruit punch sativa and also the blue raspberry indica. Can't wait to try more flavors!!",5,5/7/2018 11:03 PM,edibles,candy,district-edibles-district-edible-gummies
298,"This has nice sleepy effect, a quarter of the strip and you'll sleep like a baby and awake refreshed.  BUT, if you stay up, you'll be surprised how aroused you become!",3,3/29/2016 1:08 AM,edibles,candy,edipure-rainbow-belts
299,"The flavor is nasty. The rainbow belt puts me right to sleep, but I wake up with a headache and the spins or varying degrees of nausea. Neither of these are common reactions to cannabis, for me. I am predisposed to migraines and have a sensitive stomach, so take that into consideration as well. In general, I would appreciate if the Edipure products listed what strains were used in their products. I'm not likely to purchase this product again.",2,8/19/2016 8:18 AM,edibles,candy,edipure-rainbow-belts
300,"Tasted awful, not to mention the sourness didn't help. I ate like 3 strips and I was BLOWN. About two hours in I Felt something pop in my head and I got way to drowsy and my head started spinning. I was unbelievably HIGH. I Ended the night throwing up and passing out. The next morning I still feel disoriented. I Have a slight headache and still feel high/mellow. Probably won't buy this product again. Such a bummer :c",1,9/8/2016 4:45 PM,edibles,candy,edipure-rainbow-belts
301,"They taste Ash-tray like, to me.",1,9/13/2016 6:56 PM,edibles,candy,edipure-rainbow-belts
302,"I'm not usually an edibles person, but these are GREAT. I was camping - a couple of these and a cup of tea, and an hour later I was putting miles behind me. They taste really good and I love the packaging. Nice resealable container. thumbs up!",5,5/28/2017 6:56 PM,edibles,candy,wyld-wyld-marionberry-indica-gummies
303,"Good taste, generally a kind of heavy indica feel.  I was taking low doses, usually around 5mg, but I feel like at higher doses it would be a little too much.  Lacks a bit of balance, but if you want a really solid indica edible then this is not a bad choice.",3,5/10/2018 5:33 AM,edibles,candy,wyld-wyld-marionberry-indica-gummies
304,"Although ALL Wyld products are incredible, id have to say that The marionberry Gummies are by far my favorite. They are perfectly dosed and beautifully packaged in a small container. Great to take with me on a hike or a day at the lake. Thank you WYLD for making such amazing quality products for your customers enjoyment :)",5,6/30/2018 1:19 AM,edibles,candy,wyld-wyld-marionberry-indica-gummies
305,"My favorite gummies, by far! I get the medical doseage and they’re the perfect amount for sleeping and pain relief. The natural flavoring makes them enjoyable to eat and they always seem to be in stock at my favorite dispensary!",5,6/30/2018 2:36 AM,edibles,candy,wyld-wyld-marionberry-indica-gummies
306,[],5,3/24/2017 3:28 PM,edibles,candy,kushy-punch-kushy-punch-indica-100mg-gummy
307,"Be careful, I ate half before bed and the next morning was having diahrreahn and puking. I was so sick and nauseous. The next night I took the same amount because I wasn't putting the two events together. And again got so sick. Only take a tiny bite of this, it is STRONG",4,5/3/2017 7:49 PM,edibles,candy,kushy-punch-kushy-punch-indica-100mg-gummy
308,"This edible does wonders for my chronic pain and insomnia! But don't be fooled, they are pretty powerful. Each of the four squares, are 25 mg each, I believe. I usually just take about half of the 25 mg square, or else it can be overwhelming. Perfect for relaxing, or watching a movie. The only thing is the taste. I know edibles aren't always supposed to taste great. But I feel like the other kushy punch gummies don't taste as bad. I think Kushy Punch should maybe try a different flavor other than plum for their indica gummy.",4,2/19/2018 10:31 PM,edibles,candy,kushy-punch-kushy-punch-indica-100mg-gummy
309,"Taste like a candy, feels like PUNCH!!!",5,6/28/2018 8:54 PM,edibles,candy,kushy-punch-kushy-punch-indica-100mg-gummy
310,TASTE: Great. Love the fact that it tell you on the package 60 minute activation. I'm a rookie when it comes to cannabis. But I can say start small the little squares are very potent.,5,3/22/2017 11:39 PM,edibles,candy,kushy-punch-kushy-punch-hybrid-100mg-thc-tropical-punch-gummy
311,[],5,3/23/2017 1:52 AM,edibles,candy,kushy-punch-kushy-punch-hybrid-100mg-thc-tropical-punch-gummy
312,"THE A-B-S-O-L-U-T-E BEST edible I've ever eaten.  Was given one from a friend prior to boarding a flight.  He told me, ""eat a little at a time"".  I at 3/4 (heavy smoker), my fiance at 1/4 (light smoker) and we waited...never have been a fan of edibles - EVER!  30 minutes into take off my fiance is grabbing my arms, flipping out.  The scary part was, I was flipping out too.  Had to remind myself repeatedly, ""it's just weed, relax"".  Also had to keep it together for the sake of her.  At either rate, 2 months later, anywhere I travel where edibles are legal, I'm on a hunt for kushy punch - hybrid.",5,10/16/2017 3:40 PM,edibles,candy,kushy-punch-kushy-punch-hybrid-100mg-thc-tropical-punch-gummy
313,I took the punch flavor as a freebie on my first visit and gave it to my room mate who can't smoke and she loved it.  She took one quarter and said she was in great shape for hours.  She is ready to get more and make it her go to.,5,11/23/2017 6:10 AM,edibles,candy,kushy-punch-kushy-punch-hybrid-100mg-thc-tropical-punch-gummy
314,These caramels are delicious! And they come in a variety of doses that are accurate. The market has needed edibles of this quality since it's infancy - THANK YOU for providing such a great product!,5,3/12/2018 8:00 PM,edibles,candy,darwin-darwin-hard-caramel-candy
315,Great product! Tastes great. Nice feel.,5,4/21/2018 7:32 PM,edibles,candy,darwin-darwin-hard-caramel-candy
316,"Great quality, tastes good.  It greatly eased my pain. I took a small dose and felt the effects for over 6 hours.  I've had a lot of edibles and this was one of the most effective and longest lasting.",5,4/29/2018 1:25 AM,edibles,candy,darwin-darwin-hard-caramel-candy
317,I tried the 50 mg caramel hard candy and it helped a lot. It got rid of most of my pain so I could work for a few hours without having to medicate other ways. I could see myself getting more Darwin products in the future!,5,4/29/2018 9:20 AM,edibles,candy,darwin-darwin-hard-caramel-candy
318,I gotta say I'm impressed.  Zootrocks come in a round tin container with 20 individually sealed 5mg THC cannabis nuggets inside.  I sampled the lemongrass which had a pleasing flavor and was similar to most hard rock candy in texture and dissolving.  I placed it under my tongue and after 20 minutes I had a nice light buzz.  Somewhere between that 20 minute mark and 2 hours I found myself enjoying a perfectly pleasant high that lasted about another 2 hours before settling into a nice soft landing.  I give these a hearty thumbs up especially if you're traveling.,5,10/26/2016 5:23 PM,edibles,candy,zoots-zootrocks
319,[],3,3/23/2017 8:05 AM,edibles,candy,zoots-zootrocks
320,"I've been trying every THC infused hard candy I come across, and these are hands-down my favorite. They are discreet and each individual candy is only 5mg so you can bump up your dosage slowly, which is really useful to gauge what level you want to be at; for people just starting to experiment with edibles it's handy to start with smaller doses. It takes about 20-30 minutes for these to start building, and usually the high will last for another 2-3 hours. I prefer either the Lemongrass or Sour Apple flavors, have never tried the Cinnamon (because that's just not my thing), and would steer you away from the Berry flavor all together.",5,9/28/2017 8:29 PM,edibles,candy,zoots-zootrocks
321,Zoots are my favorite. I prefer the Lemongrass flavor &amp; at only 5 mg. I can control how high I get. I discovered a while back that hard candies help with my back pain &amp; Zoots is the only brand that I feel helps me be more functional.,5,10/10/2017 10:10 AM,edibles,candy,zoots-zootrocks
322,[],5,4/22/2018 7:58 PM,edibles,candy,zoots-zootrocks
323,[],5,8/29/2017 9:11 PM,edibles,candy,zoids-zoids-hybrid-100-mg
324,[],5,8/31/2017 3:32 AM,edibles,candy,zoids-zoids-hybrid-100-mg
325,[],5,9/5/2017 6:28 PM,edibles,candy,zoids-zoids-hybrid-100-mg
326,"I absolutely love this product! Tastes great and easy to moderate the desired dosage of THC. Discreet packaging is nice, as well.",5,12/6/2017 3:30 AM,edibles,candy,zoids-zoids-hybrid-100-mg
327,These tasted so yummy and I love how discreet the packaging is. Will definitely buy again.,5,12/8/2017 9:29 PM,edibles,candy,zoids-zoids-hybrid-100-mg
328,"Very tasty! Great peach flavor with a smell of cannabis. I've had the 75mg which creates noticeable effect on me as 10mg, the standard dose, never does anything for me. I like to eat med-ables on a full stomach or after a decent meal because that's what personally gives me the best absorption. #420sweepstakes",4,3/23/2017 10:26 AM,edibles,candy,baked-bros-medicated-gummies-watermelon-rings
329,A nice twist on an old favorite! Love these things! Perfect for traveling!,5,11/28/2017 6:11 PM,edibles,candy,baked-bros-medicated-gummies-watermelon-rings
330,These are too die for especially if you love the peach flavor mixed with marijuana,5,11/28/2017 7:20 PM,edibles,candy,baked-bros-medicated-gummies-watermelon-rings
331,I love these. They taste delicious and the dosing is always consistent.,5,11/28/2017 7:45 PM,edibles,candy,baked-bros-medicated-gummies-watermelon-rings
332,"I love this flavor it's the perfect balance of sweet and helps with my medical needs. I take it before bed and sleep perfect through the night, feel refreshed for day!  Plus it helps calm my body for muscle tightness with migraines.",5,11/28/2017 10:28 PM,edibles,candy,baked-bros-medicated-gummies-watermelon-rings
333,Love the watermelon  gummies. They are so flavorful and you can eat as many as needed for your needs. Easy way to medicate. Thanks for being awesome.,5,11/28/2017 7:32 PM,edibles,candy,baked-bros-watermelon-kush-slices
334,This is the best edible ever if you want the best get baked bros its the best around and always consestont i love them the help me with all my pain,5,11/28/2017 7:43 PM,edibles,candy,baked-bros-watermelon-kush-slices
335,These are awesome and consistent with dosage. They taste great and can be dangerous but work amazingly,5,11/28/2017 8:00 PM,edibles,candy,baked-bros-watermelon-kush-slices
336,"These are my favorites.  I like that they are strain specific!  It seems they are getting hard to find on my side of town in Phoenix AZ, tho.",5,11/28/2017 8:20 PM,edibles,candy,baked-bros-watermelon-kush-slices
337,"Baked Bros has always been my favorite. Great quality and consistency keep me as a loyal customer. Great flavor makes the Watermelon Kush Slices a convenient,easy and yummy way to medicate and keep my chronic pain at a tolerable level.",5,11/28/2017 11:52 PM,edibles,candy,baked-bros-watermelon-kush-slices
338,"The single best gummie on the market when factoring taste, strength and, consistency they ace all three categories hands down. The consistency allows for very accurate dosing since it's infused and every batch is tested and posted for all to see on their website. They taste just like the brand name sour patch kids watermelon slices and I'm always left happy with the quality of product I receive from Baked Bros and thank them for their dedication to medication. Oh and their the only strain specific gummie on the market I'm aware of instead of being a blend or hybrid so you know the EXACT strain you're consuming which is a huge plus in my book.",5,1/27/2018 8:29 PM,edibles,candy,baked-bros-watermelon-kush-slices
339,"Baked Bros anything is usually a winner but the gummie worms are delicious and potent. Great for movies, meeting up with friends or family that don't partake.#420sweepstakes",5,3/24/2017 5:41 PM,edibles,candy,baked-bros-medicated-gummies-sour-gummie-worms
340,My favorite edibles. They taste great without a chemical aftertaste and they come in large dose sizes that lasts.,5,11/28/2017 6:32 PM,edibles,candy,baked-bros-medicated-gummies-sour-gummie-worms
341,Hands down best tasting edibles in AZ! Quick hitting and many flavors to choose from! From there gummies to there syrup all I would recommend to anyone!,5,11/28/2017 6:37 PM,edibles,candy,baked-bros-medicated-gummies-sour-gummie-worms
342,"I have switched from flower to Baked Bros products, the Grand Daddy Purple Gummie Worms are my go to for a nice relaxing evening and a solid nights sleep. I like the fact that I'm not smoking and love the fact that the effects are so long lasting. The fact that they're strain specific and consistently and accurately dosed takes all the guesswork out of dosing and what to expect from each bag of goodies.",5,11/28/2017 7:29 PM,edibles,candy,baked-bros-medicated-gummies-sour-gummie-worms
343,Best edibles out there and local!!!! Taste and potency unrivaled in any other gummies I’ve found out there.,5,11/28/2017 11:39 PM,edibles,candy,baked-bros-medicated-gummies-sour-gummie-worms
344,These products are nothing less than the real deal. My fav is the Kush Kids. Love everything about B Bros. From the syrup to the slices... it’s all good and potent!,5,11/30/2017 6:10 AM,edibles,candy,baked-bros-medicated-gummies-sour-gummie-worms
